user_id,crowd_r,crowd_concordance,knn_concordance,eigentaste_concordance,gap_knn_minus_crowd,gap_train_only,crowd_nmae,knn_nmae,train_mean,train_std
2615,0.5744,0.6460,0.6525,0.6279,0.0065,0.0266,0.1819,0.1207,3.246,3.701
16500,0.3417,0.6137,0.6202,0.5775,0.0065,-0.0486,0.2148,0.1478,5.469,3.264
19006,0.2974,0.6039,0.6103,0.6090,0.0065,-0.0185,0.2849,0.2871,-0.231,6.628
18662,0.4690,0.6813,0.6877,0.7123,0.0065,0.1020,0.2509,0.2206,-2.436,6.617
5035,0.4040,0.7123,0.7187,0.6890,0.0065,0.0069,0.1793,0.1642,-0.340,4.537
23589,0.3814,0.6774,0.6839,0.6658,0.0065,-0.0139,0.2452,0.2151,-0.389,5.782
449,0.4496,0.6645,0.6710,0.6684,0.0065,0.0117,0.2081,0.1087,4.007,4.094
9228,0.3620,0.6194,0.6258,0.5961,0.0065,-0.0138,0.1257,0.1276,0.956,4.715
3573,0.1535,0.5948,0.6013,0.5755,0.0065,0.0541,0.1151,0.1131,0.546,3.348
18951,0.3009,0.5935,0.6000,0.5923,0.0065,0.0092,0.1282,0.1350,2.844,3.762
1207,0.4177,0.7355,0.7419,0.6968,0.0065,0.0173,0.2289,0.1332,3.759,4.267
24580,0.2996,0.6353,0.6418,0.6340,0.0064,0.0660,0.3160,0.2874,-4.150,5.582
16323,0.3577,0.5722,0.5786,0.5606,0.0064,0.0650,0.2461,0.2187,2.629,6.406
6909,0.5407,0.6907,0.6972,0.7242,0.0064,0.0588,0.1031,0.0786,2.063,3.397
21393,0.4239,0.6791,0.6856,0.7088,0.0064,0.0035,0.1965,0.1916,-0.581,4.698
18135,0.6246,0.7513,0.7577,0.7397,0.0064,0.0115,0.2022,0.1662,-2.164,4.874
16698,0.4028,0.6778,0.6843,0.6521,0.0064,-0.0172,0.3089,0.2551,-2.320,5.991
12723,0.3198,0.6765,0.6830,0.6701,0.0064,0.0174,0.1879,0.1500,3.331,4.647
2519,0.3038,0.6302,0.6366,0.5851,0.0064,0.0221,0.1200,0.1084,0.497,3.097
17549,0.3504,0.7255,0.7320,0.6946,0.0064,0.0832,0.1858,0.1468,0.812,4.709
4507,0.4464,0.6095,0.6160,0.5696,0.0064,-0.0069,0.1897,0.1832,0.429,4.784
23711,0.3178,0.5619,0.5683,0.6340,0.0064,0.0843,0.1077,0.1112,-1.836,3.999
11174,0.4638,0.6546,0.6611,0.5851,0.0064,-0.0162,0.1264,0.1238,2.127,3.491
24914,0.4007,0.5959,0.6023,0.5547,0.0064,-0.0058,0.1480,0.1565,-0.891,5.251
19451,0.4199,0.6461,0.6525,0.6229,0.0064,0.0197,0.2016,0.1935,-3.235,4.197
1963,0.6382,0.7413,0.7477,0.7362,0.0064,0.0162,0.0836,0.0851,0.626,3.811
1985,0.3213,0.5251,0.5315,0.5933,0.0064,0.0289,0.1487,0.1460,-0.449,3.702
18659,0.3610,0.5882,0.5946,0.5856,0.0064,-0.0252,0.2000,0.1952,-0.136,4.540
6559,0.3065,0.5006,0.5071,0.4646,0.0064,0.0103,0.2054,0.1802,4.066,4.978
2734,0.3083,0.6332,0.6396,0.6654,0.0064,0.0207,0.1426,0.1432,0.434,4.272
22619,0.4790,0.6911,0.6976,0.6976,0.0064,0.0393,0.2255,0.2120,1.332,6.665
23444,-0.1651,0.4208,0.4273,0.4234,0.0064,0.1407,0.1728,0.1784,0.155,3.385
14682,0.4989,0.6641,0.6705,0.6268,0.0064,0.0660,0.2824,0.2265,-2.261,5.629
5953,0.3835,0.6152,0.6216,0.5689,0.0064,0.0682,0.2211,0.0721,4.463,2.710
23305,0.5452,0.7310,0.7375,0.7233,0.0064,0.0256,0.1624,0.1374,-1.342,4.718
7055,0.2156,0.5122,0.5187,0.4994,0.0064,-0.0497,0.1344,0.1350,1.042,2.919
2091,0.1209,0.6319,0.6384,0.6036,0.0064,-0.0011,0.1893,0.1994,2.348,4.881
4964,0.2724,0.5630,0.5694,0.5501,0.0064,-0.0232,0.2234,0.1906,-1.087,3.982
5464,0.5450,0.7031,0.7095,0.7262,0.0064,-0.0184,0.1405,0.1277,1.813,3.248
10264,0.5528,0.7429,0.7494,0.7519,0.0064,0.0068,0.1137,0.1100,1.666,3.978
10347,0.3420,0.5540,0.5604,0.5758,0.0064,-0.0046,0.1307,0.1356,1.536,3.690
4794,0.2953,0.6594,0.6658,0.6632,0.0064,0.0483,0.1707,0.1391,-1.125,4.652
20834,0.4299,0.7532,0.7596,0.7699,0.0064,0.0660,0.2309,0.1690,-1.385,5.421
24082,0.2400,0.6362,0.6427,0.6324,0.0064,0.0290,0.2159,0.1755,3.281,4.186
15659,0.4364,0.6427,0.6491,0.6787,0.0064,-0.0752,0.1256,0.1225,1.559,3.101
13446,0.6097,0.6671,0.6735,0.6722,0.0064,0.0278,0.1223,0.1054,-1.555,4.012
8093,0.4685,0.6517,0.6581,0.6607,0.0064,-0.0438,0.2277,0.2130,0.398,5.998
16656,0.3173,0.6277,0.6341,0.6444,0.0064,0.0000,0.1494,0.1053,-1.871,2.920
16335,0.5656,0.7240,0.7304,0.7484,0.0064,-0.0289,0.1829,0.1392,-1.288,3.614
3613,0.5363,0.6778,0.6842,0.6431,0.0064,0.0464,0.2878,0.1851,-3.855,4.678
7656,0.2645,0.5443,0.5507,0.5661,0.0064,-0.0012,0.1693,0.1267,3.507,3.368
736,0.5972,0.7433,0.7497,0.7394,0.0064,-0.0138,0.1771,0.1579,0.220,5.504
21616,0.2522,0.5751,0.5815,0.5802,0.0064,-0.0208,0.3563,0.1593,-5.869,3.809
1893,0.2900,0.6457,0.6521,0.6175,0.0064,-0.0035,0.2347,0.2176,-0.427,4.825
7220,0.2926,0.5712,0.5777,0.5648,0.0064,0.0335,0.1905,0.1752,-0.530,5.441
1669,0.5255,0.7214,0.7279,0.7330,0.0064,0.0576,0.2121,0.1209,2.677,4.115
17696,0.4646,0.6808,0.6872,0.6346,0.0064,-0.0127,0.1142,0.1144,1.036,3.548
18214,0.1593,0.7302,0.7357,0.7480,0.0054,0.0466,0.3061,0.1758,-2.900,4.970
24693,0.2784,0.5718,0.5771,0.5481,0.0053,0.0284,0.1613,0.1121,-1.779,2.775
6706,0.3547,0.5795,0.5848,0.5756,0.0053,0.0456,0.3722,0.3209,2.474,7.631
11556,0.2175,0.6247,0.6299,0.5617,0.0052,0.0176,0.4220,0.2391,-4.396,6.200
9706,0.4735,0.6627,0.6680,0.6365,0.0052,0.0048,0.0925,0.0663,2.692,2.357
8668,0.5814,0.8314,0.8366,0.8288,0.0052,0.0023,0.2106,0.0987,3.480,4.512
7825,0.3640,0.6411,0.6463,0.6463,0.0052,-0.0173,0.2804,0.1529,5.607,4.398
7787,0.2362,0.6130,0.6182,0.5455,0.0052,0.0058,0.2216,0.1202,3.476,4.474
313,0.3436,0.5727,0.5779,0.5948,0.0052,0.0785,0.0971,0.0811,-0.606,3.076
23865,0.3812,0.6390,0.6442,0.6130,0.0052,0.0127,0.2594,0.2241,-2.298,5.053
13619,0.4509,0.6127,0.6179,0.6490,0.0052,-0.0080,0.1633,0.0748,3.624,3.203
8673,0.3587,0.6468,0.6520,0.6455,0.0052,0.0384,0.2352,0.1367,4.475,4.922
24288,0.2206,0.5459,0.5511,0.5252,0.0052,-0.0127,0.1590,0.1653,0.374,4.014
6023,0.0539,0.4799,0.4851,0.3687,0.0052,0.1084,0.1561,0.1354,1.955,3.502
13314,0.5513,0.7283,0.7335,0.6727,0.0052,0.0323,0.1663,0.1509,0.531,4.331
12755,0.5502,0.7193,0.7245,0.7309,0.0052,0.0346,0.1671,0.1048,3.409,3.456
7682,0.1505,0.5408,0.5459,0.5446,0.0052,0.0381,0.1949,0.1659,-0.379,4.060
19379,0.4049,0.6455,0.6507,0.6636,0.0052,0.0081,0.1754,0.1104,4.212,2.183
15347,0.1024,0.5607,0.5659,0.5891,0.0052,0.0139,0.1079,0.0987,0.619,2.956
20729,0.1610,0.5685,0.5736,0.6098,0.0052,0.0220,0.1423,0.1381,1.487,5.296
13859,0.2029,0.4813,0.4865,0.5342,0.0052,0.0000,0.2467,0.1507,4.173,4.591
10161,0.2828,0.6013,0.6065,0.5884,0.0052,-0.0426,0.1806,0.1805,0.391,4.114
19381,0.2890,0.5613,0.5665,0.5535,0.0052,0.0403,0.2081,0.1754,-1.322,4.390
1298,0.4979,0.7084,0.7135,0.6955,0.0052,-0.0151,0.2228,0.1620,3.180,4.537
10637,0.4662,0.7097,0.7148,0.6968,0.0052,-0.0323,0.1027,0.0846,-0.762,2.918
11597,0.4050,0.6335,0.6387,0.6077,0.0052,0.0046,0.1406,0.1293,1.764,4.165
23920,0.3141,0.6258,0.6310,0.6374,0.0052,0.0581,0.1389,0.1189,0.052,3.300
4796,0.3284,0.6374,0.6426,0.6271,0.0052,-0.0139,0.1562,0.1752,2.524,4.991
3952,0.3499,0.6675,0.6727,0.6804,0.0052,0.0530,0.1640,0.1657,0.462,4.699
3260,0.4504,0.6418,0.6469,0.6314,0.0052,-0.0082,0.1352,0.1326,-1.594,3.261
18766,0.1818,0.6289,0.6340,0.5825,0.0052,0.0094,0.2605,0.2451,-2.134,6.248
18545,0.4567,0.7487,0.7539,0.7229,0.0052,0.0523,0.2132,0.1576,-1.454,4.785
11544,0.2141,0.6031,0.6082,0.5863,0.0052,0.0520,0.1575,0.1448,0.691,4.015
5788,0.2118,0.5348,0.5399,0.5335,0.0052,-0.0035,0.2158,0.2070,1.684,4.170
15874,0.2422,0.5554,0.5606,0.5825,0.0052,-0.0163,0.1785,0.1656,1.584,3.911
8950,0.5123,0.6384,0.6435,0.6190,0.0051,0.0219,0.2568,0.2070,-2.713,4.690
9415,0.5025,0.7091,0.7143,0.7246,0.0051,0.0415,0.1150,0.1126,1.413,3.804
4444,0.3777,0.5650,0.5701,0.5380,0.0051,0.0382,0.2277,0.2206,3.308,5.394
3581,0.3470,0.6319,0.6371,0.6448,0.0051,0.0451,0.1475,0.1515,0.339,4.423
15406,0.4653,0.6654,0.6705,0.6319,0.0051,0.0507,0.2331,0.2131,0.590,5.970
11135,0.4552,0.5874,0.5925,0.6183,0.0051,-0.0310,0.1892,0.1918,0.542,4.794
4050,0.4587,0.6799,0.6851,0.6748,0.0051,-0.0544,0.1412,0.1263,1.200,3.729
20160,0.3551,0.4974,0.5026,0.5154,0.0051,0.0588,0.2298,0.1254,4.805,4.032
5898,0.3224,0.5784,0.5835,0.5463,0.0051,-0.0081,0.1547,0.1706,1.553,3.782
13203,0.2522,0.5553,0.5604,0.5771,0.0051,0.0058,0.2438,0.2266,2.545,4.624
680,0.4260,0.6954,0.7005,0.6825,0.0051,0.1237,0.3195,0.3074,-1.306,6.201
9378,0.3387,0.7497,0.7548,0.7728,0.0051,-0.0127,0.1789,0.1254,2.517,4.574
23124,0.3921,0.6277,0.6329,0.6329,0.0051,0.0552,0.2341,0.1849,-2.861,4.357
24558,0.3793,0.6521,0.6573,0.6110,0.0051,0.0392,0.3498,0.3192,-0.342,6.886
8620,0.3200,0.6462,0.6513,0.6038,0.0051,0.0197,0.1483,0.1289,-0.961,3.974
18855,0.4379,0.7218,0.7266,0.7027,0.0048,-0.0028,0.3109,0.2143,-4.747,5.446
999,0.2564,0.6084,0.6125,0.5813,0.0041,-0.0242,0.3793,0.0943,-5.852,2.238
23649,0.2373,0.4011,0.4050,0.4622,0.0040,0.1097,0.2791,0.0934,4.791,4.443
18636,0.2685,0.4437,0.4477,0.4543,0.0040,0.0554,0.0794,0.0590,0.214,2.529
14669,0.5202,0.7116,0.7156,0.6402,0.0040,0.0536,0.3427,0.2528,-4.369,6.303
8613,0.2919,0.6029,0.6068,0.5413,0.0039,-0.0481,0.2607,0.0749,6.333,2.626
12936,0.5154,0.6662,0.6702,0.6780,0.0039,-0.0104,0.1777,0.0986,4.241,2.543
17042,0.4169,0.7206,0.7245,0.7115,0.0039,0.0522,0.1635,0.1271,-0.489,4.533
4473,0.3299,0.5541,0.5580,0.5737,0.0039,0.0451,0.2335,0.1160,4.798,3.821
15751,0.1106,0.6107,0.6146,0.6680,0.0039,0.1062,0.2158,0.2024,0.577,4.894
3658,0.5302,0.6156,0.6195,0.5961,0.0039,0.0438,0.2123,0.1927,1.744,5.889
3531,0.5226,0.6796,0.6835,0.6602,0.0039,0.0481,0.3191,0.2986,-2.605,7.648
9167,0.4510,0.6576,0.6615,0.6757,0.0039,0.0650,0.2468,0.1538,4.747,4.824
4232,0.2149,0.5279,0.5318,0.4916,0.0039,0.0706,0.1598,0.1685,2.587,3.525
17236,0.3309,0.6360,0.6399,0.6684,0.0039,0.0104,0.3100,0.1512,-4.695,3.298
13475,0.4948,0.6075,0.6114,0.6010,0.0039,-0.0058,0.1835,0.1400,2.903,3.398
11630,0.4014,0.6468,0.6507,0.6391,0.0039,-0.0116,0.2396,0.1031,6.142,3.179
11883,0.4546,0.7141,0.7180,0.7232,0.0039,0.0219,0.1643,0.1023,3.058,3.012
24270,0.4339,0.7245,0.7283,0.7193,0.0039,0.0496,0.2785,0.1378,-3.519,3.747
5225,0.2558,0.5977,0.6016,0.5485,0.0039,-0.0069,0.2851,0.2634,3.499,5.950
12202,0.3827,0.6869,0.6908,0.6973,0.0039,0.0288,0.1422,0.0841,3.334,2.647
5657,0.3580,0.5951,0.5990,0.6145,0.0039,0.0468,0.2021,0.1559,1.852,4.745
7955,0.2837,0.6261,0.6300,0.6223,0.0039,0.0325,0.1490,0.1096,-1.820,2.923
23519,0.0651,0.4587,0.4625,0.4470,0.0039,0.0231,0.1237,0.1091,1.842,3.306
20263,0.4737,0.5426,0.5465,0.5258,0.0039,-0.0347,0.2059,0.1334,3.685,4.019
10086,0.6111,0.6382,0.6421,0.6667,0.0039,0.0311,0.1598,0.1116,2.767,3.205
11849,0.6669,0.7235,0.7274,0.6680,0.0039,0.0069,0.2409,0.1721,4.375,5.212
14368,0.4428,0.6395,0.6434,0.6499,0.0039,-0.0069,0.0865,0.0959,0.816,2.499
202,0.5228,0.7003,0.7041,0.6822,0.0039,0.0406,0.2417,0.2252,-0.827,6.145
10140,0.7327,0.6899,0.6938,0.6654,0.0039,0.0000,0.1727,0.1316,1.375,4.775
3725,0.4197,0.6413,0.6452,0.6426,0.0039,0.0022,0.2269,0.1911,2.833,5.249
6867,0.1588,0.5871,0.5910,0.5290,0.0039,0.0208,0.3064,0.2592,2.986,5.959
1379,0.3232,0.6361,0.6400,0.6813,0.0039,0.0371,0.1694,0.1265,4.633,3.120
3373,0.4551,0.5961,0.6000,0.6013,0.0039,-0.0231,0.1858,0.1770,0.673,5.380
15589,0.4435,0.6057,0.6095,0.5902,0.0039,-0.0277,0.1024,0.1095,2.875,2.391
314,0.3556,0.5773,0.5812,0.5451,0.0039,0.0346,0.1489,0.1257,-0.112,3.467
21324,0.5098,0.6946,0.6985,0.6572,0.0039,0.0531,0.1229,0.1232,1.693,4.182
935,0.4885,0.6675,0.6714,0.6572,0.0039,0.0219,0.1555,0.1037,-1.620,3.422
21844,0.4308,0.6881,0.6920,0.6611,0.0039,0.0702,0.1730,0.1361,2.676,3.747
19672,0.4462,0.5657,0.5696,0.5760,0.0039,-0.0218,0.1792,0.1974,-0.690,4.449
4850,0.5260,0.6791,0.6830,0.6662,0.0039,-0.0058,0.1309,0.1250,0.919,4.615
13793,0.3313,0.5997,0.6036,0.6062,0.0039,0.0735,0.2190,0.2217,-1.009,5.532
1059,0.2028,0.6203,0.6242,0.5946,0.0039,0.0034,0.1521,0.1522,1.319,5.025
10380,0.4578,0.7465,0.7503,0.7748,0.0039,-0.0011,0.1187,0.1077,1.207,4.207
19367,0.3612,0.6512,0.6551,0.6113,0.0039,0.0069,0.1204,0.1185,1.305,4.011
14571,0.2814,0.5920,0.5959,0.6165,0.0039,0.0069,0.2055,0.2033,1.027,5.135
20114,0.3851,0.5663,0.5701,0.5405,0.0039,0.0058,0.2487,0.1755,-2.597,4.712
4829,0.3474,0.5792,0.5830,0.6062,0.0039,-0.0058,0.1858,0.1882,0.403,5.243
1287,0.4009,0.6139,0.6178,0.6126,0.0039,0.0727,0.2773,0.1822,-2.871,4.281
8263,0.2585,0.5779,0.5817,0.5637,0.0039,0.0046,0.2244,0.2024,3.243,4.735
15470,0.3170,0.6345,0.6384,0.6319,0.0039,0.0415,0.1856,0.1820,0.689,4.741
11412,0.3678,0.6667,0.6705,0.6345,0.0039,0.0621,0.1980,0.1904,2.122,4.729
8926,0.6113,0.6915,0.6954,0.6825,0.0039,0.0474,0.2228,0.1286,-3.568,3.544
24385,0.3470,0.6645,0.6684,0.6517,0.0039,0.0033,0.1375,0.1429,0.324,4.061
4135,0.1997,0.6015,0.6054,0.6118,0.0039,0.0878,0.2281,0.2106,1.035,6.313
6436,0.5786,0.7545,0.7584,0.7339,0.0039,0.0150,0.1224,0.1074,1.346,4.100
10908,0.4304,0.6748,0.6787,0.6812,0.0039,0.0011,0.1877,0.1881,1.808,4.140
2937,0.4611,0.6761,0.6799,0.5964,0.0039,0.0138,0.1567,0.1470,0.898,3.527
17699,0.5786,0.6761,0.6799,0.6530,0.0039,0.0475,0.2259,0.2170,-0.334,6.264
8525,0.6799,0.6954,0.6992,0.6671,0.0039,0.0081,0.1867,0.1614,0.910,5.088
22803,0.5370,0.6735,0.6774,0.6851,0.0039,0.0762,0.2551,0.2556,-1.625,6.265
11042,0.5050,0.7741,0.7779,0.7625,0.0039,0.0173,0.1980,0.1655,2.834,5.466
2538,0.6528,0.7112,0.7150,0.7112,0.0039,0.0080,0.1555,0.1515,0.366,4.904
24014,0.1999,0.6046,0.6085,0.6136,0.0039,0.0396,0.2395,0.2453,-2.614,5.797
4452,0.5620,0.6573,0.6611,0.6329,0.0039,-0.0058,0.1631,0.1542,0.346,4.100
14815,0.4033,0.6110,0.6149,0.6123,0.0039,0.0161,0.1263,0.1013,2.350,3.466
12601,0.3659,0.6624,0.6662,0.5751,0.0039,0.0645,0.1708,0.1506,1.685,4.782
10059,0.3881,0.5507,0.5546,0.5507,0.0039,0.0644,0.1842,0.1201,2.912,4.379
21306,0.6001,0.6996,0.7035,0.6611,0.0039,0.0126,0.1553,0.1490,0.593,4.497
19714,0.1858,0.5117,0.5146,0.5073,0.0029,0.0866,0.1338,0.0937,-1.332,2.444
14310,0.6107,0.6046,0.6073,0.6549,0.0027,0.0081,0.3060,0.0920,6.229,3.950
1579,0.1989,0.5803,0.5830,0.5445,0.0027,0.0011,0.3374,0.0448,7.413,2.292
16803,0.4911,0.5780,0.5807,0.5979,0.0026,0.0602,0.3169,0.0463,7.043,2.665
2752,0.5820,0.7663,0.7689,0.7559,0.0026,-0.0093,0.1296,0.1327,1.353,4.095
3999,0.3043,0.5176,0.5202,0.5124,0.0026,-0.0446,0.4460,0.1641,-7.190,3.558
7142,0.1322,0.5332,0.5358,0.5488,0.0026,0.0174,0.1373,0.1211,2.791,2.896
9524,0.4975,0.6221,0.6247,0.6052,0.0026,0.0221,0.1692,0.1477,-1.452,4.349
21848,0.1481,0.6524,0.6550,0.6226,0.0026,0.0392,0.1923,0.0959,-2.746,3.493
13902,0.6026,0.6913,0.6939,0.6757,0.0026,-0.0564,0.2040,0.1845,1.094,6.543
20067,0.3506,0.6256,0.6282,0.6308,0.0026,0.0289,0.2139,0.1215,5.374,3.371
2101,0.2516,0.5661,0.5687,0.5492,0.0026,0.0536,0.1982,0.1105,-3.467,2.694
8912,0.0258,0.5343,0.5369,0.4916,0.0026,0.0774,0.2312,0.2317,-0.673,5.506
2395,0.4317,0.5990,0.6016,0.5718,0.0026,0.1187,0.1526,0.0727,2.504,3.214
1918,0.3778,0.5977,0.6003,0.6119,0.0026,-0.0185,0.0715,0.0892,1.291,2.106
20104,0.4797,0.6598,0.6624,0.6740,0.0026,-0.0324,0.2225,0.2117,3.355,5.737
17252,0.5944,0.7245,0.7270,0.7076,0.0026,0.0196,0.2108,0.1694,2.497,4.619
3114,0.4394,0.6779,0.6805,0.6210,0.0026,0.0268,0.1335,0.1254,0.550,4.922
15856,0.4801,0.7206,0.7232,0.6507,0.0026,0.0197,0.1530,0.1127,2.909,3.358
22303,0.2373,0.6085,0.6111,0.5904,0.0026,0.0461,0.1232,0.0834,3.507,1.939
12957,0.2795,0.5930,0.5956,0.5181,0.0026,0.0691,0.1534,0.1375,1.573,4.539
3731,0.5819,0.7119,0.7145,0.6899,0.0026,0.0299,0.0966,0.0958,0.615,3.289
15360,0.3274,0.5801,0.5827,0.5943,0.0026,0.0289,0.1466,0.1350,1.733,3.677
5849,0.4240,0.7339,0.7364,0.7442,0.0026,0.0289,0.0732,0.0826,1.010,3.250
16061,0.2160,0.6413,0.6439,0.6452,0.0026,0.0242,0.3596,0.2785,-4.184,6.240
3277,0.5285,0.6697,0.6723,0.6890,0.0026,0.0207,0.1494,0.1334,-0.028,4.577
20559,0.3314,0.6787,0.6813,0.6116,0.0026,-0.0150,0.1597,0.1539,0.080,4.344
17041,0.2813,0.6219,0.6245,0.5755,0.0026,0.0347,0.1786,0.1870,0.258,5.301
9419,0.6670,0.6658,0.6684,0.6258,0.0026,-0.0162,0.1979,0.1471,2.155,4.451
11712,0.4997,0.6761,0.6787,0.6581,0.0026,0.0312,0.1423,0.1357,-1.110,4.015
11694,0.5041,0.6361,0.6387,0.6361,0.0026,0.0185,0.2253,0.1932,1.602,5.399
18481,0.3516,0.6405,0.6430,0.5838,0.0026,0.1042,0.2630,0.2023,-1.783,4.824
24570,0.4433,0.7564,0.7590,0.7268,0.0026,0.0936,0.2018,0.1683,-0.315,4.873
1098,0.5755,0.7242,0.7268,0.7023,0.0026,0.0151,0.1031,0.0849,-0.206,2.603
12431,0.2257,0.5915,0.5941,0.6018,0.0026,0.0598,0.1297,0.1273,2.391,3.287
18253,0.5560,0.7410,0.7436,0.7448,0.0026,0.0358,0.1965,0.1637,-1.090,5.637
20647,0.3701,0.5843,0.5869,0.5187,0.0026,0.0172,0.1683,0.1781,1.447,5.243
9829,0.2860,0.5676,0.5701,0.5586,0.0026,0.0324,0.2944,0.2067,-3.886,5.598
1085,0.3493,0.5547,0.5573,0.5650,0.0026,0.0242,0.1789,0.1749,1.242,4.823
1437,0.5874,0.7465,0.7490,0.7452,0.0026,0.0612,0.1556,0.1339,0.149,4.389
24919,0.5178,0.7194,0.7220,0.6847,0.0026,0.0184,0.1573,0.1448,1.196,4.818
12065,0.5017,0.7181,0.7207,0.7207,0.0026,0.0726,0.1511,0.1463,0.034,4.616
2821,0.3088,0.5977,0.6003,0.5874,0.0026,0.0555,0.1632,0.1270,2.097,3.419
15597,0.4726,0.6748,0.6774,0.6401,0.0026,0.0127,0.2068,0.1654,-1.585,4.588
20743,0.4744,0.6465,0.6491,0.6311,0.0026,-0.0069,0.1216,0.1225,0.053,3.229
5132,0.4162,0.6774,0.6799,0.6465,0.0026,0.0069,0.1789,0.1789,0.633,5.073
7395,0.4120,0.5694,0.5720,0.5617,0.0026,0.0057,0.1934,0.1881,2.127,4.437
14778,0.3058,0.7057,0.7082,0.6889,0.0026,0.0739,0.1390,0.1180,0.199,2.948
1457,0.4744,0.6954,0.6979,0.7031,0.0026,-0.0023,0.1886,0.1794,0.111,4.553
693,0.5360,0.6851,0.6877,0.6607,0.0026,0.0000,0.0997,0.1058,0.658,2.566
14951,0.3109,0.6452,0.6478,0.6311,0.0026,0.0821,0.2825,0.2657,2.164,6.834
8787,0.3096,0.6637,0.6662,0.6187,0.0026,0.0429,0.1652,0.1612,1.985,4.103
13662,0.3008,0.6085,0.6110,0.5725,0.0026,0.0311,0.2364,0.2259,0.669,5.432
2993,0.3038,0.6380,0.6406,0.5918,0.0026,-0.0603,0.2558,0.2572,-2.146,5.059
8169,0.3507,0.6090,0.6115,0.6256,0.0026,-0.0415,0.1627,0.1475,-0.027,4.041
3559,0.3438,0.5872,0.5897,0.5872,0.0026,0.0220,0.2145,0.2114,1.634,6.167
23072,0.3062,0.5497,0.5512,0.6069,0.0015,0.0341,0.3548,0.0853,7.579,4.132
5503,0.2666,0.5827,0.5842,0.5573,0.0014,-0.0315,0.3901,0.2677,4.744,7.435
9982,0.3630,0.3531,0.3544,0.3639,0.0013,0.0248,0.3240,0.1527,5.093,5.329
22693,0.4514,0.6120,0.6133,0.6120,0.0013,-0.0047,0.2157,0.1693,-2.008,4.721
15099,0.2822,0.6124,0.6138,0.5463,0.0013,0.0189,0.3043,0.1445,6.723,4.336
19313,0.3385,0.6294,0.6307,0.6058,0.0013,0.0118,0.2555,0.1333,5.170,4.625
19632,0.2137,0.5320,0.5333,0.5359,0.0013,0.0081,0.3864,0.1736,-4.341,4.981
22654,0.2785,0.5666,0.5679,0.5666,0.0013,-0.0255,0.4163,0.1798,-6.468,4.822
3878,0.4340,0.6081,0.6094,0.5508,0.0013,-0.0023,0.2660,0.1087,5.360,2.914
19277,0.5133,0.7057,0.7070,0.6966,0.0013,-0.0082,0.2290,0.1157,-2.902,3.550
2421,0.1245,0.5352,0.5365,0.5000,0.0013,-0.0139,0.2263,0.2178,1.438,5.369
5489,0.4147,0.7852,0.7865,0.7474,0.0013,0.0406,0.3012,0.0946,-4.785,3.460
6700,0.4692,0.7347,0.7360,0.7386,0.0013,0.0807,0.1435,0.1458,-1.373,4.568
23356,0.1633,0.6424,0.6437,0.6710,0.0013,0.0929,0.1522,0.1242,-0.060,3.140
4888,0.1401,0.5221,0.5234,0.5130,0.0013,0.0665,0.3870,0.3149,-3.023,7.825
286,0.3162,0.6394,0.6407,0.6161,0.0013,0.0623,0.2199,0.2050,3.115,4.384
3396,0.5933,0.6096,0.6109,0.6420,0.0013,0.0347,0.2813,0.1062,4.705,4.686
7180,0.3553,0.6472,0.6485,0.6278,0.0013,-0.0618,0.0731,0.0723,0.796,2.210
15428,0.3636,0.6278,0.6291,0.5863,0.0013,-0.0323,0.1506,0.0986,3.238,3.558
2254,0.4018,0.6930,0.6943,0.6956,0.0013,0.0313,0.2358,0.2113,-0.253,5.195
3973,0.3359,0.6360,0.6373,0.6295,0.0013,0.0303,0.1585,0.0881,3.790,3.051
15127,0.1000,0.4067,0.4080,0.3575,0.0013,0.0689,0.2443,0.1197,5.265,4.283
22403,0.5645,0.6969,0.6982,0.6464,0.0013,0.0381,0.1310,0.1093,-1.234,3.857
9512,0.3063,0.6749,0.6762,0.6658,0.0013,0.0254,0.1534,0.1556,0.350,3.486
9049,0.2398,0.6088,0.6101,0.5803,0.0013,0.0035,0.1940,0.1905,2.581,4.300
23964,0.5025,0.6818,0.6831,0.6598,0.0013,0.0580,0.2256,0.1596,2.986,4.874
19280,0.3715,0.5757,0.5770,0.6223,0.0013,0.0219,0.1236,0.1273,-0.327,2.687
8494,0.5744,0.7025,0.7038,0.6701,0.0013,0.0426,0.1685,0.1498,0.610,4.639
3482,0.5782,0.6442,0.6455,0.6611,0.0013,0.0300,0.1303,0.0997,-1.331,3.731
4139,0.1269,0.5977,0.5990,0.5809,0.0013,0.0290,0.1587,0.1607,2.118,3.689
7952,0.0687,0.4398,0.4411,0.4696,0.0013,0.0704,0.1732,0.1736,-0.031,5.298
15425,0.3381,0.6481,0.6494,0.6417,0.0013,0.0046,0.1403,0.1415,1.302,4.035
10898,0.1500,0.5188,0.5201,0.4476,0.0013,0.0311,0.2488,0.1559,4.064,4.789
5001,0.3191,0.5659,0.5672,0.5685,0.0013,-0.0161,0.1878,0.0912,4.128,3.105
22346,0.5972,0.7145,0.7158,0.6925,0.0013,0.0347,0.2156,0.1655,-2.664,5.392
3375,0.1885,0.5090,0.5103,0.5362,0.0013,0.0091,0.2354,0.1932,-1.934,4.437
24825,0.2588,0.6335,0.6348,0.5948,0.0013,0.0532,0.2154,0.2053,2.345,4.751
